,age,annual_wages_eur,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls_90,ast_90,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,touches,att_pen,att,succ,carries,totdist,mis,dis,rec,position_defence,position_forward,position_goalkeeper,position_midfield
2397,22.0,3042000.0,37.0,37.0,37.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.5,1.5,0.5,1.9,17.0,106.0,3.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,2557.0,28.0,21.0,14.0,1511.0,7181.0,17.0,7.0,1690.0,1.0,0.0,0.0,0.0
2398,25.0,3042000.0,6.0,6.0,6.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.25,0.13,0.25,93.0,9.0,9.0,2.0,61.0,270.0,4.0,4.0,65.0,0.0,1.0,0.0,0.0
2399,24.0,3042000.0,33.0,33.0,33.0,31.8,6.0,7.0,13.0,6.0,0.0,0.0,2.0,0.0,9.1,9.1,3.9,13.0,70.0,47.0,167.0,0.19,0.22,0.41,0.19,0.41,0.29,0.12,0.41,0.29,0.41,1012.0,159.0,110.0,45.0,637.0,4479.0,134.0,74.0,730.0,0.0,1.0,0.0,0.0
2400,25.0,3042000.0,31.0,31.0,31.0,27.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.6,1.6,0.5,2.1,9.0,66.0,3.0,0.07,0.0,0.07,0.07,0.07,0.06,0.02,0.08,0.06,0.08,1647.0,16.0,13.0,8.0,929.0,4383.0,15.0,4.0,983.0,1.0,0.0,0.0,0.0
2401,33.0,3042000.0,27.0,27.0,27.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,0.0,1.0,1.0,446.0,2814.0,1.0,0.0,271.0,0.0,0.0,1.0,0.0
2402,25.0,3042000.0,36.0,36.0,36.0,30.1,5.0,7.0,12.0,5.0,0.0,0.0,2.0,0.0,4.7,4.7,5.1,9.8,103.0,103.0,255.0,0.17,0.23,0.4,0.17,0.4,0.16,0.17,0.33,0.16,0.33,1556.0,81.0,118.0,48.0,959.0,5271.0,92.0,61.0,1037.0,0.0,1.0,0.0,0.0
2403,25.0,3042000.0,32.0,32.0,32.0,25.7,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.1,2.1,2.9,5.0,25.0,172.0,28.0,0.04,0.08,0.12,0.04,0.12,0.08,0.11,0.19,0.08,0.19,1571.0,26.0,30.0,17.0,822.0,3627.0,26.0,26.0,948.0,0.0,0.0,0.0,1.0
2404,22.0,3042000.0,29.0,29.0,29.0,24.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.4,1.4,2.4,3.7,24.0,119.0,53.0,0.08,0.04,0.12,0.08,0.12,0.06,0.1,0.15,0.06,0.15,1619.0,31.0,18.0,9.0,700.0,2806.0,25.0,12.0,803.0,1.0,0.0,0.0,0.0
2405,32.0,3042000.0,28.0,28.0,28.0,24.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,3.7,4.0,35.0,145.0,82.0,0.0,0.04,0.04,0.0,0.04,0.01,0.15,0.16,0.01,0.16,1607.0,13.0,7.0,2.0,766.0,3497.0,6.0,6.0,960.0,1.0,0.0,0.0,0.0
2406,26.0,3042000.0,18.0,18.0,18.0,17.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.2,2.2,0.5,2.7,2.0,25.0,4.0,0.11,0.0,0.11,0.11,0.11,0.13,0.03,0.15,0.13,0.15,949.0,23.0,6.0,4.0,523.0,2127.0,8.0,7.0,564.0,1.0,0.0,0.0,0.0
2407,26.0,3042000.0,20.0,20.0,20.0,8.6,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.6,2.3,23.0,26.0,77.0,0.0,0.47,0.47,0.0,0.47,0.07,0.19,0.26,0.07,0.26,713.0,22.0,15.0,4.0,355.0,1833.0,13.0,7.0,409.0,1.0,0.0,0.0,0.0
2408,37.0,3042000.0,29.0,29.0,29.0,22.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,1.0,1.4,29.0,107.0,33.0,0.04,0.0,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06,1411.0,10.0,22.0,8.0,701.0,3235.0,18.0,5.0,767.0,1.0,0.0,0.0,0.0
2409,27.0,3042000.0,14.0,14.0,14.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,245.0,2.0,0.0,0.0,139.0,794.0,2.0,1.0,149.0,1.0,0.0,0.0,0.0
2410,32.0,3042000.0,4.0,4.0,4.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,80.0,405.0,1.0,0.0,57.0,0.0,0.0,1.0,0.0
2411,33.0,3042000.0,23.0,23.0,23.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,3.2,3.2,0.7,3.9,19.0,13.0,60.0,0.07,0.0,0.07,0.07,0.07,0.23,0.05,0.28,0.23,0.28,335.0,59.0,10.0,5.0,180.0,1019.0,23.0,26.0,245.0,0.0,1.0,0.0,0.0
2412,22.0,3042000.0,18.0,18.0,18.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,37.0,24.0,111.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.3,517.0,46.0,54.0,18.0,325.0,2373.0,29.0,13.0,363.0,0.0,1.0,0.0,0.0
2413,25.0,3042000.0,35.0,35.0,35.0,33.5,6.0,1.0,7.0,3.0,3.0,3.0,12.0,0.0,5.2,2.8,1.6,4.4,28.0,218.0,18.0,0.18,0.03,0.21,0.09,0.12,0.15,0.05,0.2,0.08,0.13,2486.0,25.0,31.0,19.0,1318.0,6007.0,22.0,13.0,1621.0,0.0,0.0,0.0,1.0
2414,22.0,3042000.0,13.0,13.0,13.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,0.4,2.2,22.0,26.0,55.0,0.12,0.0,0.12,0.12,0.12,0.22,0.05,0.27,0.22,0.27,350.0,30.0,33.0,20.0,212.0,1624.0,19.0,13.0,237.0,0.0,1.0,0.0,0.0
2415,24.0,3042000.0,31.0,31.0,31.0,31.0,1.0,2.0,3.0,1.0,0.0,0.0,6.0,1.0,1.2,1.2,0.6,1.9,11.0,74.0,2.0,0.03,0.06,0.1,0.03,0.1,0.04,0.02,0.06,0.04,0.06,2177.0,19.0,12.0,9.0,1262.0,6476.0,15.0,5.0,1436.0,1.0,0.0,0.0,0.0
2416,24.0,3042000.0,33.0,33.0,33.0,28.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,3.6,3.6,3.3,6.9,21.0,116.0,115.0,0.04,0.14,0.18,0.04,0.18,0.13,0.12,0.25,0.13,0.25,1433.0,76.0,27.0,8.0,752.0,2989.0,37.0,29.0,951.0,0.0,0.0,0.0,1.0
2417,22.0,3042000.0,35.0,35.0,35.0,18.0,3.0,1.0,4.0,3.0,0.0,0.0,11.0,1.0,2.5,2.5,2.3,4.7,40.0,105.0,104.0,0.17,0.06,0.22,0.17,0.22,0.14,0.13,0.26,0.14,0.26,1134.0,59.0,55.0,24.0,700.0,3523.0,36.0,36.0,778.0,0.0,0.0,0.0,1.0
2418,20.0,3042000.0,12.0,12.0,12.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,1.5,48.0,36.0,100.0,0.14,0.0,0.14,0.14,0.14,0.13,0.07,0.2,0.13,0.2,405.0,62.0,63.0,33.0,278.0,2090.0,17.0,13.0,315.0,0.0,0.0,0.0,1.0
2419,23.0,3042000.0,25.0,25.0,25.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.3,1.2,17.0,71.0,27.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06,1369.0,23.0,10.0,8.0,784.0,2679.0,6.0,5.0,973.0,1.0,0.0,0.0,0.0
2420,23.0,3042000.0,35.0,35.0,35.0,32.1,10.0,2.0,12.0,4.0,6.0,6.0,8.0,0.0,12.1,7.3,4.3,11.6,69.0,174.0,77.0,0.31,0.06,0.37,0.12,0.19,0.38,0.13,0.51,0.23,0.36,2182.0,63.0,72.0,42.0,1319.0,6135.0,47.0,36.0,1644.0,0.0,0.0,0.0,1.0
2421,24.0,3042000.0,35.0,35.0,35.0,29.7,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,1.7,1.7,5.4,7.1,91.0,157.0,183.0,0.03,0.17,0.2,0.03,0.2,0.06,0.18,0.24,0.06,0.24,2211.0,71.0,42.0,19.0,1292.0,6134.0,38.0,29.0,1434.0,1.0,0.0,0.0,0.0
2422,25.0,3042000.0,27.0,27.0,27.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.8,4.8,0.6,5.4,8.0,11.0,61.0,0.08,0.0,0.08,0.08,0.08,0.39,0.05,0.43,0.39,0.43,387.0,49.0,19.0,7.0,219.0,864.0,38.0,16.0,280.0,0.0,1.0,0.0,0.0
2423,21.0,3042000.0,31.0,31.0,31.0,20.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,1.4,2.7,51.0,33.0,67.0,0.05,0.0,0.05,0.05,0.05,0.06,0.07,0.13,0.06,0.13,1153.0,23.0,55.0,19.0,555.0,3620.0,31.0,17.0,532.0,1.0,0.0,0.0,0.0
2424,24.0,3042000.0,27.0,27.0,27.0,15.6,10.0,1.0,11.0,10.0,0.0,0.0,2.0,0.0,6.6,6.6,1.1,7.7,18.0,12.0,55.0,0.64,0.06,0.71,0.64,0.71,0.42,0.07,0.49,0.42,0.49,435.0,55.0,22.0,7.0,246.0,1269.0,68.0,29.0,284.0,0.0,1.0,0.0,0.0
2425,26.0,3042000.0,33.0,33.0,33.0,29.9,4.0,6.0,10.0,3.0,1.0,1.0,8.0,0.0,7.3,6.5,5.2,11.7,53.0,121.0,133.0,0.13,0.2,0.33,0.1,0.3,0.24,0.17,0.42,0.22,0.39,1312.0,65.0,51.0,17.0,722.0,3951.0,51.0,51.0,853.0,0.0,0.0,0.0,1.0
2426,24.0,3042000.0,4.0,4.0,4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.27,0.12,0.27,66.0,6.0,6.0,1.0,35.0,233.0,3.0,1.0,39.0,0.0,1.0,0.0,0.0
2427,24.0,3042000.0,4.0,4.0,4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.27,0.12,0.27,254.0,29.0,14.0,5.0,156.0,1229.0,10.0,13.0,173.0,0.0,1.0,0.0,0.0
2428,24.0,3042000.0,20.0,20.0,20.0,6.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,0.7,2.5,24.0,15.0,48.0,0.29,0.14,0.43,0.29,0.43,0.25,0.11,0.36,0.25,0.36,66.0,6.0,6.0,1.0,35.0,233.0,3.0,1.0,39.0,0.0,1.0,0.0,0.0
2429,24.0,3042000.0,20.0,20.0,20.0,6.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,0.7,2.5,24.0,15.0,48.0,0.29,0.14,0.43,0.29,0.43,0.25,0.11,0.36,0.25,0.36,254.0,29.0,14.0,5.0,156.0,1229.0,10.0,13.0,173.0,0.0,1.0,0.0,0.0
2430,27.0,3042000.0,35.0,35.0,35.0,34.5,3.0,0.0,3.0,3.0,0.0,0.0,14.0,0.0,2.9,2.9,0.4,3.3,8.0,101.0,18.0,0.09,0.0,0.09,0.09,0.09,0.08,0.01,0.1,0.08,0.1,1713.0,33.0,39.0,14.0,763.0,2775.0,37.0,28.0,919.0,0.0,0.0,0.0,1.0
2431,26.0,3042000.0,31.0,31.0,31.0,28.5,1.0,5.0,6.0,1.0,0.0,0.0,8.0,0.0,0.7,0.7,1.9,2.5,75.0,103.0,69.0,0.04,0.18,0.21,0.04,0.21,0.02,0.07,0.09,0.02,0.09,1896.0,30.0,37.0,21.0,821.0,4563.0,22.0,24.0,946.0,1.0,0.0,0.0,0.0
2432,22.0,3042000.0,31.0,31.0,31.0,16.3,9.0,0.0,9.0,8.0,1.0,1.0,0.0,0.0,7.0,6.2,1.8,8.0,38.0,37.0,99.0,0.55,0.0,0.55,0.49,0.49,0.43,0.11,0.54,0.38,0.49,654.0,89.0,38.0,21.0,406.0,2187.0,28.0,24.0,506.0,0.0,1.0,0.0,0.0
2433,21.0,3042000.0,12.0,12.0,12.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,1.5,10.0,18.0,20.0,0.0,0.26,0.26,0.0,0.26,0.09,0.3,0.39,0.09,0.39,358.0,10.0,3.0,0.0,203.0,1018.0,7.0,3.0,274.0,1.0,0.0,0.0,0.0
2434,30.0,2798640.0,31.0,31.0,31.0,20.9,18.0,5.0,23.0,15.0,3.0,3.0,4.0,0.0,17.5,15.1,2.7,17.8,27.0,19.0,118.0,0.86,0.24,1.1,0.72,0.96,0.84,0.13,0.97,0.72,0.85,482.0,124.0,36.0,12.0,303.0,1484.0,72.0,36.0,360.0,0.0,1.0,0.0,0.0
2435,22.0,2737800.0,22.0,22.0,22.0,5.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,2.5,3.3,8.0,35.0,40.0,0.18,0.35,0.53,0.18,0.53,0.15,0.44,0.58,0.15,0.58,356.0,27.0,18.0,6.0,215.0,868.0,13.0,8.0,255.0,0.0,0.0,0.0,1.0
2436,36.0,2737800.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,0.0,1.0,0.0
2437,20.0,2737800.0,37.0,37.0,37.0,30.5,2.0,11.0,13.0,2.0,0.0,0.0,2.0,0.0,2.9,2.9,8.7,11.6,111.0,133.0,243.0,0.07,0.36,0.43,0.07,0.43,0.09,0.29,0.38,0.09,0.38,1840.0,86.0,141.0,54.0,1048.0,6663.0,85.0,47.0,1215.0,0.0,1.0,0.0,0.0
2438,28.0,2737800.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,135.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0
2439,28.0,2737800.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,7.0,3.0,3.0,368.0,1674.0,5.0,1.0,398.0,1.0,0.0,0.0,0.0
2440,28.0,2737800.0,15.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,7.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,33.0,0.0,0.0,0.0,16.0,135.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0
2441,28.0,2737800.0,15.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,7.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,665.0,7.0,3.0,3.0,368.0,1674.0,5.0,1.0,398.0,1.0,0.0,0.0,0.0
2442,21.0,2737800.0,36.0,36.0,36.0,26.4,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,3.9,3.9,4.2,8.1,43.0,86.0,151.0,0.04,0.11,0.15,0.04,0.15,0.15,0.16,0.31,0.15,0.31,1143.0,72.0,100.0,34.0,686.0,3646.0,71.0,82.0,767.0,0.0,0.0,0.0,1.0
2443,31.0,2737800.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,1.0,0.0,0.0,0.0
2444,32.0,2737800.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,380.0,14.0,1.0,0.0,193.0,1042.0,2.0,4.0,216.0,1.0,0.0,0.0,0.0
2445,32.0,2737800.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,1084.0,15.0,4.0,3.0,628.0,2615.0,5.0,2.0,748.0,1.0,0.0,0.0,0.0
2446,32.0,2737800.0,17.0,17.0,17.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,44.0,1.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,380.0,14.0,1.0,0.0,193.0,1042.0,2.0,4.0,216.0,1.0,0.0,0.0,0.0
2447,32.0,2737800.0,17.0,17.0,17.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,44.0,1.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,1084.0,15.0,4.0,3.0,628.0,2615.0,5.0,2.0,748.0,1.0,0.0,0.0,0.0
2448,24.0,2737800.0,19.0,19.0,19.0,14.030591572123177,1.6831442463533226,1.2098865478119936,2.893030794165316,1.5409238249594814,0.14222042139384117,0.18435980551053485,2.7864667747163696,0.12317666126418152,1.7674635332252837,1.621353322528363,1.2555915721231767,2.8767017828200974,21.48865478119935,47.1871961102107,46.28038897893031,0.11117504051863857,0.08590761750405186,0.19715964343598055,0.10305915721231768,0.18897893030794163,0.12930713128038898,0.08747568881685575,0.2164910858995138,0.12087115072933549,0.20801863857374392,760.7491896272285,27.421393841166935,23.178282009724473,10.578606158833063,427.0563209076175,2240.166936790924,18.96555915721232,11.201782820097245,484.1211507293355,0.0,1.0,0.0,0.0
2449,27.0,2737800.0,2.0,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,11.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
2450,28.0,2737800.0,19.0,19.0,19.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.3,0.6,6.0,42.0,9.0,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04,794.0,4.0,18.0,11.0,414.0,1924.0,13.0,8.0,521.0,0.0,0.0,0.0,1.0
2451,26.0,2737800.0,7.0,7.0,7.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,5.0,12.0,0.0,0.17,0.0,0.17,0.17,0.17,0.07,0.01,0.08,0.07,0.08,382.0,7.0,1.0,1.0,185.0,1096.0,2.0,0.0,203.0,1.0,0.0,0.0,0.0
2452,32.0,2737800.0,6.0,6.0,6.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,1.3,4.0,7.0,18.0,0.38,0.0,0.38,0.38,0.38,0.13,0.34,0.48,0.13,0.48,173.0,5.0,2.0,2.0,83.0,391.0,4.0,2.0,116.0,0.0,1.0,0.0,0.0
2453,32.0,2737800.0,7.0,7.0,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,35.0,1.0,1.0,1.0,23.0,101.0,1.0,0.0,27.0,0.0,1.0,0.0,0.0
2454,22.0,2737800.0,38.0,38.0,38.0,32.3,9.0,8.0,17.0,8.0,1.0,1.0,5.0,0.0,9.7,8.9,7.6,16.5,66.0,88.0,235.0,0.28,0.25,0.53,0.25,0.5,0.3,0.23,0.54,0.28,0.51,1335.0,125.0,88.0,45.0,776.0,4292.0,72.0,54.0,862.0,0.0,1.0,0.0,0.0
2455,35.0,2737800.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,19.0,75.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0
2456,32.0,2737800.0,13.0,13.0,13.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.0,0.3,3.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.31,0.07,0.08,106.0,8.0,6.0,1.0,40.0,271.0,3.0,4.0,62.0,0.0,1.0,0.0,0.0
2457,32.0,2737800.0,21.0,21.0,21.0,9.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.7,1.1,6.0,19.0,14.0,0.1,0.0,0.1,0.1,0.1,0.04,0.07,0.11,0.04,0.11,363.0,14.0,9.0,6.0,160.0,725.0,15.0,9.0,175.0,0.0,0.0,0.0,1.0
2458,26.0,2737800.0,14.0,14.0,14.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,528.0,7.0,4.0,0.0,184.0,923.0,5.0,1.0,189.0,1.0,0.0,0.0,0.0
2459,28.0,2555280.0,34.0,34.0,34.0,27.7,11.0,2.0,13.0,11.0,0.0,0.0,2.0,0.0,8.0,8.0,3.2,11.1,77.0,124.0,264.0,0.4,0.07,0.47,0.4,0.47,0.29,0.11,0.4,0.29,0.4,1300.0,138.0,79.0,34.0,841.0,5389.0,51.0,28.0,924.0,0.0,1.0,0.0,0.0
2460,28.0,2555280.0,8.0,8.0,8.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,8.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.2,0.09,0.2,147.0,9.0,2.0,1.0,94.0,600.0,7.0,1.0,107.0,0.0,1.0,0.0,0.0
2461,22.0,2433600.0,12.0,12.0,12.0,1.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,2.0,7.0,11.0,0.0,1.05,1.05,0.0,1.05,0.14,0.36,0.5,0.14,0.5,102.0,9.0,5.0,2.0,68.0,303.0,0.0,4.0,71.0,0.0,0.0,0.0,1.0
2462,26.0,2433600.0,14.0,14.0,14.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.0,24.0,2.0,0.16,0.0,0.16,0.16,0.16,0.05,0.0,0.05,0.05,0.05,499.0,7.0,1.0,1.0,319.0,1466.0,3.0,0.0,339.0,1.0,0.0,0.0,0.0
2463,21.0,2433600.0,27.0,27.0,27.0,26.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,1.2,2.1,13.0,99.0,2.0,0.07,0.04,0.11,0.07,0.11,0.03,0.04,0.08,0.03,0.08,2056.0,15.0,11.0,8.0,1323.0,6658.0,15.0,6.0,1423.0,1.0,0.0,0.0,0.0
2464,33.0,2433600.0,2.0,2.0,2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,38.0,190.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0
2465,25.0,2433600.0,13.0,13.0,13.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.0,0.8,5.0,33.0,0.0,0.1,0.0,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08,695.0,9.0,2.0,2.0,387.0,1829.0,1.0,2.0,429.0,1.0,0.0,0.0,0.0
2466,20.0,2433600.0,18.0,18.0,18.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,1.3,3.0,32.0,36.0,80.0,0.19,0.09,0.28,0.19,0.28,0.16,0.12,0.28,0.16,0.28,431.0,44.0,68.0,36.0,277.0,2315.0,35.0,16.0,294.0,0.0,1.0,0.0,0.0
2467,23.0,2433600.0,26.0,26.0,26.0,19.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.7,1.7,0.6,2.3,47.0,80.0,103.0,0.1,0.05,0.16,0.1,0.16,0.09,0.03,0.12,0.09,0.12,1323.0,46.0,31.0,15.0,672.0,3662.0,22.0,19.0,775.0,1.0,0.0,0.0,0.0
2468,21.0,2433600.0,23.0,23.0,23.0,16.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.3,0.3,0.6,0.9,14.0,56.0,25.0,0.06,0.0,0.06,0.06,0.06,0.02,0.04,0.05,0.02,0.05,915.0,7.0,15.0,11.0,496.0,2147.0,17.0,16.0,634.0,0.0,0.0,0.0,1.0
2469,29.0,2433600.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,188.0,1018.0,1.0,0.0,156.0,0.0,0.0,1.0,0.0
